Descriptor,Result
CCOM_Eea,17244.234331718755
CCXX_Eea,346.29495136652577
CCXM_Eea,0.0
CCMM_Eea,-1008.5236037979905
CNNN_Eea,-26779.07932152902
CNNO_Eea,-24573.28920622272
CNNX_Eea,25.887434830532015
CNNM_Eea,-13427.209857672577
CNOO_Eea,27309.819599801056
CNOX_Eea,7.7965787495240875
CNOM_Eea,14712.93718841856
CNXX_Eea,67.12240219586783
CNXM_Eea,0.0
CNMM_Eea,7256.007834954727
COOO_Eea,-19806.378554207
COOX_Eea,71.44351360495466
COOM_Eea,-5913.2207453995325
COXX_Eea,7.784768196904224
COXM_Eea,0.0
COMM_Eea,-3883.4619292565476
CXXX_Eea,312.8740604165823
CXXM_Eea,0.0
CXMM_Eea,0.0
CMMM_Eea,12749.867258962302
NNNN_Eea,9735.063470273806
NNNO_Eea,-40557.819000410665
NNNX_Eea,5.95273245569669
NNNM_Eea,0.0
NNOO_Eea,19253.99732574011
NNOX_Eea,39.84636604838943
NNOM_Eea,47488.27939595069
NNXX_Eea,111.46660749005287
NNXM_Eea,0.0
NNMM_Eea,9661.759282752893
NOOO_Eea,-30060.878910700558
NOOX_Eea,-56.964114712099814
NOOM_Eea,-13164.07384260867
NOXX_Eea,-2.056180002249789
NOXM_Eea,0.0
NOMM_Eea,-3335.9127461022554
NXXX_Eea,12.80008250486236
NXXM_Eea,0.0
NXMM_Eea,0.0
NMMM_Eea,-23662.382413175546
OOOO_Eea,-24005.49185459528
OOOX_Eea,-33.33974036789027
OOOM_Eea,-1047.4882753945296
OOXX_Eea,78.33854938533614
OOXM_Eea,0.0
OOMM_Eea,-5543.375617598991
OXXX_Eea,-70.96806710325359
OXXM_Eea,0.0
OXMM_Eea,0.0
OMMM_Eea,13343.182378752797
XXXX_Eea,196.97758437251537
XXXM_Eea,0.0
XXMM_Eea,0.0
XMMM_Eea,0.0
MMMM_Eea,0.0
SSSS_Remp,57943.8198222132
SSSC_Remp,-2770.1320945862817
SSSN_Remp,21062.679182547112
SSSO_Remp,-21702.431158869407
SSSX_Remp,0.0
SSSM_Remp,-7625.627273958984
SSCC_Remp,-7192.123744679773
SSCN_Remp,-3095.480903481348
SSCO_Remp,-36110.788951248076
SSCX_Remp,0.0
SSCM_Remp,-0.9995301893621047
SSNN_Remp,0.0
SSNO_Remp,3737.3621068816383
SSNX_Remp,0.0
SSNM_Remp,-46335.512867296784
SSOO_Remp,14932.441051983282
SSOX_Remp,0.0
SSOM_Remp,-84432.75260075659
SSXX_Remp,0.0
SSXM_Remp,0.0
SSMM_Remp,-732.9125220744581
SCCC_Remp,4711.673987351027
SCCN_Remp,-714.2057283567028
SCCO_Remp,9676.824139791654
SCCX_Remp,0.0
SCCM_Remp,-6624.811822032714
SCNN_Remp,8474.512525338416
SCNO_Remp,-3950.7810923686397
SCNX_Remp,0.0
SCNM_Remp,4703.55061660959
SCOO_Remp,-368.87980132510927
SCOX_Remp,0.0
SCOM_Remp,8616.371185475999
SCXX_Remp,0.0
SCXM_Remp,0.0
SCMM_Remp,-1525.0960318793468
SNNN_Remp,0.0
SNNO_Remp,-7388.9776598838025
SNNX_Remp,0.0
SNNM_Remp,1752.7271150693089
SNOO_Remp,29.864965467485604
SNOX_Remp,0.0
SNOM_Remp,6583.190502222018
SNXX_Remp,0.0
SNXM_Remp,0.0
SNMM_Remp,-8157.725592564417
SOOO_Remp,8122.097215595697
SOOX_Remp,0.0
SOOM_Remp,-6849.920645564608
SOXX_Remp,0.0
SOXM_Remp,0.0
SOMM_Remp,-24606.167612409434
SXXX_Remp,0.0
SXXM_Remp,0.0
SXMM_Remp,0.0
SMMM_Remp,3797.105626990302
CCCC_Remp,-2489.483809659153
CCCN_Remp,7458.502656806941
CCCO_Remp,-19713.93507444745
CCCX_Remp,504.1138983931028
CCCM_Remp,13143.612038238572
CCNN_Remp,-7638.646638695098
CCNO_Remp,-2708.6880630971223
CCNX_Remp,-86.20054451558235
CCNM_Remp,-5606.0777125760305
CCOO_Remp,19102.019629268707
CCOX_Remp,318.2235383693305
CCOM_Remp,16872.64528881946
CCXX_Remp,346.2948705640347
CCXM_Remp,0.0
CCMM_Remp,-528.9132338476863
CNNN_Remp,-26108.14631045462
CNNO_Remp,-24330.089666844506
CNNX_Remp,25.887420991551494
CNNM_Remp,-23588.917717859025
CNOO_Remp,26548.41257420946
CNOX_Remp,7.796351523259091
CNOM_Remp,11159.903775718969
CNXX_Remp,67.12240313688244
CNXM_Remp,0.0
CNMM_Remp,6095.082405125729
COOO_Remp,-19251.670452841983
COOX_Remp,71.44342547456017
COOM_Remp,-8080.766114802522
COXX_Remp,7.784642325101686
COXM_Remp,0.0
COMM_Remp,-4812.890925546586
CXXX_Remp,312.87430553354716
CXXM_Remp,0.0
CXMM_Remp,0.0
CMMM_Remp,11486.915088617063
NNNN_Remp,9005.470838993704
NNNO_Remp,-37643.32044125911
NNNX_Remp,5.952699813356844
NNNM_Remp,0.0
NNOO_Remp,17114.695075122843
NNOX_Remp,39.84646217079262
NNOM_Remp,59192.53294686577
NNXX_Remp,111.46651871063614
NNXM_Remp,0.0
NNMM_Remp,-9674.554710429564
NOOO_Remp,-30107.629754659123
NOOX_Remp,-56.96410800949823
NOOM_Remp,-26860.555057841135
NOXX_Remp,-2.056283989773533
NOXM_Remp,0.0
NOMM_Remp,-12808.358038618084
NXXX_Remp,12.800133930008599
NXXM_Remp,0.0
NXMM_Remp,0.0
NMMM_Remp,-25215.912013265108
OOOO_Remp,-24890.53920105035
OOOX_Remp,-33.33983577660865
OOOM_Remp,-430.77019092732706
OOXX_Remp,78.33864896418208
OOXM_Remp,0.0
OOMM_Remp,-2470.9409191326167
OXXX_Remp,-70.96811174318748
OXXM_Remp,0.0
OXMM_Remp,0.0
OMMM_Remp,15962.336930689971
XXXX_Remp,196.9771992419178
XXXM_Remp,0.0
XXMM_Remp,0.0
XMMM_Remp,0.0
MMMM_Remp,0.0
SSSS_ΔHfus,-251186.26345897175
SSSC_ΔHfus,-2146.056747844464
SSSN_ΔHfus,40471.1489240324
SSSO_ΔHfus,193318.07978108837
SSSX_ΔHfus,0.0
SSSM_ΔHfus,-8333.283062703718
SSCC_ΔHfus,-5629.673186982613
SSCN_ΔHfus,-39769.262185368374
SSCO_ΔHfus,-45666.67863730872
SSCX_ΔHfus,0.0
SSCM_ΔHfus,-1503.0182095193445
SSNN_ΔHfus,0.0
SSNO_ΔHfus,-54770.14693757255
SSNX_ΔHfus,0.0
SSNM_ΔHfus,431388.0103141493
SSOO_ΔHfus,122627.49029613889
SSOX_ΔHfus,0.0
SSOM_ΔHfus,-156303.87584482896
SSXX_ΔHfus,0.0
SSXM_ΔHfus,0.0
SSMM_ΔHfus,382.92208341964516
SCCC_ΔHfus,4362.764053759018
SCCN_ΔHfus,-97.79134569273606
SCCO_ΔHfus,9785.881068738363
SCCX_ΔHfus,0.0
SCCM_ΔHfus,-6932.229850357828
SCNN_ΔHfus,-12525.107816964366
SCNO_ΔHfus,-3919.05110678303
SCNX_ΔHfus,0.0
SCNM_ΔHfus,1284.887672483615
SCOO_ΔHfus,-2506.899929347555
SCOX_ΔHfus,0.0
SCOM_ΔHfus,24823.367152802293
SCXX_ΔHfus,0.0
SCXM_ΔHfus,0.0
SCMM_ΔHfus,-1922.157045861822
SNNN_ΔHfus,0.0
SNNO_ΔHfus,15335.163174904776
SNNX_ΔHfus,0.0
SNNM_ΔHfus,-591.0946250489847
SNOO_ΔHfus,-1605.5463395736592
SNOX_ΔHfus,0.0
SNOM_ΔHfus,-188602.45292047484
SNXX_ΔHfus,0.0
SNXM_ΔHfus,0.0
SNMM_ΔHfus,-18093.445168199567
SOOO_ΔHfus,17187.648409711142
SOOX_ΔHfus,0.0
SOOM_ΔHfus,-3007.322566748916
SOXX_ΔHfus,0.0
SOXM_ΔHfus,0.0
SOMM_ΔHfus,-307384.7317056776
SXXX_ΔHfus,0.0
SXXM_ΔHfus,0.0
SXMM_ΔHfus,0.0
SMMM_ΔHfus,3794.962316041172
CCCC_ΔHfus,-1978.5316618033175
CCCN_ΔHfus,7396.710126964676
CCCO_ΔHfus,-19379.41439560099
CCCX_ΔHfus,504.1137689745492
CCCM_ΔHfus,13352.585954760178
CCNN_ΔHfus,-7532.63756293058
CCNO_ΔHfus,-3171.8342716620473
CCNX_ΔHfus,-86.2005191070507
CCNM_ΔHfus,-5971.285273360975
CCOO_ΔHfus,18928.09764831225
CCOX_ΔHfus,318.22363560125814
CCOM_ΔHfus,16816.083615822354
CCXX_ΔHfus,346.29506650102394
CCXM_ΔHfus,0.0
CCMM_ΔHfus,-975.9658213656173
CNNN_ΔHfus,-27246.488769113104
CNNO_ΔHfus,-24475.753550750578
CNNX_ΔHfus,25.887421797724755
CNNM_ΔHfus,-12295.145814128202
CNOO_ΔHfus,27155.655523968824
CNOX_ΔHfus,7.796469164035898
CNOM_ΔHfus,22552.029613603983
CNXX_ΔHfus,67.12237010726676
CNXM_ΔHfus,0.0
CNMM_ΔHfus,5129.580241374375
COOO_ΔHfus,-18334.136958911622
COOX_ΔHfus,71.44354070130521
COOM_ΔHfus,2372.4495018825696
COXX_ΔHfus,7.784675067437547
COXM_ΔHfus,0.0
COMM_ΔHfus,-7356.9452204288145
CXXX_ΔHfus,312.87409934340576
CXXM_ΔHfus,0.0
CXMM_ΔHfus,0.0
CMMM_ΔHfus,13259.874433691555
NNNN_ΔHfus,-36696.57588604337
NNNO_ΔHfus,275912.4773339693
NNNX_ΔHfus,5.952729563883167
NNNM_ΔHfus,0.0
NNOO_ΔHfus,-19574.125804096155
NNOX_ΔHfus,39.846269814396464
NNOM_ΔHfus,-169688.6167690995
NNXX_ΔHfus,111.46660810769299
NNXM_ΔHfus,0.0
NNMM_ΔHfus,162251.72258590933
NOOO_ΔHfus,-317723.29092554934
NOOX_ΔHfus,-56.96383656688957
NOOM_ΔHfus,423957.5545978885
NOXX_ΔHfus,-2.056301284902247
NOXM_ΔHfus,0.0
NOMM_ΔHfus,171631.73289442252
NXXX_ΔHfus,12.800133930008599
NXXM_ΔHfus,0.0
NXMM_ΔHfus,0.0
NMMM_ΔHfus,-4244.505743030593
OOOO_ΔHfus,-5504.167173347338
OOOX_ΔHfus,-33.339987801744655
OOOM_ΔHfus,37925.074003372014
OOXX_ΔHfus,78.33884385593547
OOXM_ΔHfus,0.0
OOMM_ΔHfus,52939.767760673334
OXXX_ΔHfus,-70.96820872763351
OXXM_ΔHfus,0.0
OXMM_ΔHfus,0.0
OMMM_ΔHfus,-1450.2891559634702
XXXX_ΔHfus,196.97723896486514
XXXM_ΔHfus,0.0
XXMM_ΔHfus,0.0
XMMM_ΔHfus,0.0
MMMM_ΔHfus,0.0
SSSS_ΔHvap,105841.68326512263
SSSC_ΔHvap,-2747.6391808830012
SSSN_ΔHvap,-10194.743908385346
SSSO_ΔHvap,-106650.90082822165
SSSX_ΔHvap,0.0
SSSM_ΔHvap,-7714.5006216988495
SSCC_ΔHvap,-6153.508213974568
SSCN_ΔHvap,-4119.601428255385
SSCO_ΔHvap,-30415.41154123898
SSCX_ΔHvap,0.0
SSCM_ΔHvap,-2125.674562803071
SSNN_ΔHvap,0.0
SSNO_ΔHvap,5541.7637395907195
SSNX_ΔHvap,0.0
SSNM_ΔHvap,-50348.36142347476
SSOO_ΔHvap,34564.21923588296
SSOX_ΔHvap,0.0
SSOM_ΔHvap,-43648.352872434145
SSXX_ΔHvap,0.0
SSXM_ΔHvap,0.0
SSMM_ΔHvap,-289.99767487929466
SCCC_ΔHvap,3916.20649580996
SCCN_ΔHvap,163.93354040403722
SCCO_ΔHvap,9742.658884094611
SCCX_ΔHvap,0.0
SCCM_ΔHvap,-9444.95473008247
SCNN_ΔHvap,-10812.542011945656
SCNO_ΔHvap,-4525.605838173442
SCNX_ΔHvap,0.0
SCNM_ΔHvap,5196.342947242662
SCOO_ΔHvap,-763.2765880777401
SCOX_ΔHvap,0.0
SCOM_ΔHvap,18529.46431702874
SCXX_ΔHvap,0.0
SCXM_ΔHvap,0.0
SCMM_ΔHvap,-1540.4514312405227
SNNN_ΔHvap,0.0
SNNO_ΔHvap,-49117.79605335484
SNNX_ΔHvap,0.0
SNNM_ΔHvap,8745.911655352156
SNOO_ΔHvap,245.923697667064
SNOX_ΔHvap,0.0
SNOM_ΔHvap,3883.004577353947
SNXX_ΔHvap,0.0
SNXM_ΔHvap,0.0
SNMM_ΔHvap,-10986.741088533094
SOOO_ΔHvap,13916.145334872026
SOOX_ΔHvap,0.0
SOOM_ΔHvap,-6326.490406634774
SOXX_ΔHvap,0.0
SOXM_ΔHvap,0.0
SOMM_ΔHvap,-19563.91644994126
SXXX_ΔHvap,0.0
SXXM_ΔHvap,0.0
SXMM_ΔHvap,0.0
SMMM_ΔHvap,3159.857729653649
CCCC_ΔHvap,-2332.065705260584
CCCN_ΔHvap,7553.266846082736
CCCO_ΔHvap,-19097.37655070056
CCCX_ΔHvap,504.1142527034485
CCCM_ΔHvap,13753.226372791794
CCNN_ΔHvap,-7742.183145452793
CCNO_ΔHvap,-2733.9832557583395
CCNX_ΔHvap,-86.20088649052559
CCNM_ΔHvap,-5858.2393272211875
CCOO_ΔHvap,18913.51204752078
CCOX_ΔHvap,318.2232823032946
CCOM_ΔHvap,17574.547949366744
CCXX_ΔHvap,346.29512280744257
CCXM_ΔHvap,0.0
CCMM_ΔHvap,-1190.7696906458586
CNNN_ΔHvap,-25976.30779115377
CNNO_ΔHvap,-24618.80866694597
CNNX_ΔHvap,25.887419640658436
CNNM_ΔHvap,-19289.467426514544
CNOO_ΔHvap,27260.56974986398
CNOX_ΔHvap,7.796466403086697
CNOM_ΔHvap,13882.499239833292
CNXX_ΔHvap,67.1223858261319
CNXM_ΔHvap,0.0
CNMM_ΔHvap,6658.467265031246
COOO_ΔHvap,-19060.161602524688
COOX_ΔHvap,71.44341082870369
COOM_ΔHvap,-5035.177734641573
COXX_ΔHvap,7.784928215666241
COXM_ΔHvap,0.0
COMM_ΔHvap,-4280.7260962622995
CXXX_ΔHvap,312.87419805408626
CXXM_ΔHvap,0.0
CXMM_ΔHvap,0.0
CMMM_ΔHvap,12146.229227906453
NNNN_ΔHvap,-67781.46939989923
NNNO_ΔHvap,61891.41290871004
NNNX_ΔHvap,5.952745970434421
NNNM_ΔHvap,0.0
NNOO_ΔHvap,-8234.442323854319
NNOX_ΔHvap,39.84644186530852
NNOM_ΔHvap,58273.364243194745
NNXX_ΔHvap,111.46650638133542
NNXM_ΔHvap,0.0
NNMM_ΔHvap,2061.910963578604
NOOO_ΔHvap,26426.28996198277
NOOX_ΔHvap,-56.96426273473753
NOOM_ΔHvap,-25102.525795930935
NOXX_ΔHvap,-2.0564296050371524
NOXM_ΔHvap,0.0
NOMM_ΔHvap,-6652.3580808931165
NXXX_ΔHvap,12.80008250486236
NXXM_ΔHvap,0.0
NXMM_ΔHvap,0.0
NMMM_ΔHvap,-22298.30767575204
OOOO_ΔHvap,-16389.94600242367
OOOX_ΔHvap,-33.33970615470116
OOOM_ΔHvap,-1466.2342796095174
OOXX_ΔHvap,78.33859902268114
OOXM_ΔHvap,0.0
OOMM_ΔHvap,5063.588491033292
OXXX_ΔHvap,-70.96815591492543
OXXM_ΔHvap,0.0
OXMM_ΔHvap,0.0
OMMM_ΔHvap,14658.1117520292
XXXX_ΔHvap,196.97757512287353
XXXM_ΔHvap,0.0
XXMM_ΔHvap,0.0
XMMM_ΔHvap,0.0
MMMM_ΔHvap,0.0
SSSS_IE1,51292.48409522545
SSSC_IE1,-3592.8413771287105
SSSN_IE1,7979.310024577786
SSSO_IE1,-20357.45862966206
SSSX_IE1,0.0
SSSM_IE1,-6506.581368182094
SSCC_IE1,-4298.365338804013
SSCN_IE1,-4818.261827265784
SSCO_IE1,-29176.120272801927
SSCX_IE1,0.0
SSCM_IE1,-3484.763688217787
SSNN_IE1,0.0
SSNO_IE1,-10864.769640906876
SSNX_IE1,0.0
SSNM_IE1,-45084.50593928509
SSOO_IE1,24232.30117112932
SSOX_IE1,0.0
SSOM_IE1,-58399.20902420588
SSXX_IE1,0.0
SSXM_IE1,0.0
SSMM_IE1,244.44230717670024
SCCC_IE1,5390.566931784464
SCCN_IE1,44.59276927276585
SCCO_IE1,9957.443187876099
SCCX_IE1,0.0
SCCM_IE1,-7145.310580591873
SCNN_IE1,-5210.399809715436
SCNO_IE1,-4107.408587987354
SCNX_IE1,0.0
SCNM_IE1,5703.281488826735
SCOO_IE1,-832.0094273678061
SCOX_IE1,0.0
SCOM_IE1,15293.19889912266
SCXX_IE1,0.0
SCXM_IE1,0.0
SCMM_IE1,-1567.7652977378789
SNNN_IE1,0.0
SNNO_IE1,-8368.262133181408
SNNX_IE1,0.0
SNNM_IE1,4044.102823361737
SNOO_IE1,13.422152533545557
SNOX_IE1,0.0
SNOM_IE1,7036.594876849047
SNXX_IE1,0.0
SNXM_IE1,0.0
SNMM_IE1,-9191.70504654275
SOOO_IE1,7327.51398503997
SOOX_IE1,0.0
SOOM_IE1,-28636.756286598553
SOXX_IE1,0.0
SOXM_IE1,0.0
SOMM_IE1,-22334.55534577649
SXXX_IE1,0.0
SXXM_IE1,0.0
SXMM_IE1,0.0
SMMM_IE1,4882.1457283841155
CCCC_IE1,-3899.131490818502
CCCN_IE1,8213.303545976345
CCCO_IE1,-19583.494105728987
CCCX_IE1,504.1137930566333
CCCM_IE1,13474.451073522589
CCNN_IE1,-6758.376710489824
CCNO_IE1,-3668.1355506274494
CCNX_IE1,-86.20063643123649
CCNM_IE1,-5817.672327922479
CCOO_IE1,19099.700098997513
CCOX_IE1,318.2237418814793
CCOM_IE1,17438.57097931332
CCXX_IE1,346.29517925310574
CCXM_IE1,0.0
CCMM_IE1,-699.1637376615495
CNNN_IE1,-26701.30382380588
CNNO_IE1,-24348.87265261125
CNNX_IE1,25.88753000038082
CNNM_IE1,-20559.537144442093
CNOO_IE1,26994.66293550757
CNOX_IE1,7.79654743746255
CNOM_IE1,15806.460539229289
CNXX_IE1,67.12243500483237
CNXM_IE1,0.0
CNMM_IE1,6615.183879844382
COOO_IE1,-19519.925024959033
COOX_IE1,71.44345835232616
COOM_IE1,-5678.5917934564895
COXX_IE1,7.784700523952324
COXM_IE1,0.0
COMM_IE1,-4244.8360355726
CXXX_IE1,312.8740587218904
CXXM_IE1,0.0
CXMM_IE1,0.0
CMMM_IE1,11820.246635522388
NNNN_IE1,10944.047999795634
NNNO_IE1,-34658.29345322214
NNNX_IE1,5.952768163478936
NNNM_IE1,0.0
NNOO_IE1,18583.605980275344
NNOX_IE1,39.8464406846731
NNOM_IE1,50802.599455876814
NNXX_IE1,111.46654857764952
NNXM_IE1,0.0
NNMM_IE1,-3040.884965139924
NOOO_IE1,-28353.662336493748
NOOX_IE1,-56.96421624657958
NOOM_IE1,-20528.45819332116
NOXX_IE1,-2.056270935380411
NOXM_IE1,0.0
NOMM_IE1,-3105.0087859619157
NXXX_IE1,12.799990733845675
NXXM_IE1,0.0
NXMM_IE1,0.0
NMMM_IE1,-22685.128883099627
OOOO_IE1,-23809.84292440957
OOOX_IE1,-33.33990284360925
OOOM_IE1,-1676.4909147731958
OOXX_IE1,78.33863016007354
OOXM_IE1,0.0
OOMM_IE1,-1274.111745165173
OXXX_IE1,-70.96822267497419
OXXM_IE1,0.0
OXMM_IE1,0.0
OMMM_IE1,13341.469034237332
XXXX_IE1,196.97735999314978
XXXM_IE1,0.0
XXMM_IE1,0.0
XMMM_IE1,0.0
MMMM_IE1,0.0
SSSS_IE2,52926.73223303179
SSSC_IE2,-4136.009420287208
SSSN_IE2,5820.7586015492725
SSSO_IE2,-19592.531785955285
SSSX_IE2,0.0
SSSM_IE2,-6728.662041113459
SSCC_IE2,-5579.538256920404
SSCN_IE2,-4527.3599446092385
SSCO_IE2,-28624.217025360642
SSCX_IE2,0.0
SSCM_IE2,-2348.0185523039354
SSNN_IE2,0.0
SSNO_IE2,-10434.036145172462
SSNX_IE2,0.0
SSNM_IE2,-44894.32405142954
SSOO_IE2,24714.689839015842
SSOX_IE2,0.0
SSOM_IE2,-57958.31659103774
SSXX_IE2,0.0
SSXM_IE2,0.0
SSMM_IE2,-1268.2863670149045
SCCC_IE2,3199.1056338987664
SCCN_IE2,155.77047721484792
SCCO_IE2,9840.215776915893
SCCX_IE2,0.0
SCCM_IE2,-6808.598995937086
SCNN_IE2,-4894.886899203959
SCNO_IE2,-4096.087686088449
SCNX_IE2,0.0
SCNM_IE2,6151.312714985168
SCOO_IE2,-834.330095612429
SCOX_IE2,0.0
SCOM_IE2,15567.078660116666
SCXX_IE2,0.0
SCXM_IE2,0.0
SCMM_IE2,-1449.2927134476863
SNNN_IE2,0.0
SNNO_IE2,-8173.278352546113
SNNX_IE2,0.0
SNNM_IE2,3291.094743293899
SNOO_IE2,14.86553368040353
SNOX_IE2,0.0
SNOM_IE2,6431.983906298446
SNXX_IE2,0.0
SNXM_IE2,0.0
SNMM_IE2,-9560.86374775522
SOOO_IE2,7314.561344930978
SOOX_IE2,0.0
SOOM_IE2,-30020.60397035714
SOXX_IE2,0.0
SOXM_IE2,0.0
SOMM_IE2,-22567.227529568823
SXXX_IE2,0.0
SXXM_IE2,0.0
SXMM_IE2,0.0
SMMM_IE2,3504.9876265032794
CCCC_IE2,-1410.3159032647818
CCCN_IE2,7878.754008367555
CCCO_IE2,-19684.374978291136
CCCX_IE2,504.1140135907299
CCCM_IE2,13084.212351642193
CCNN_IE2,-7120.540070456575
CCNO_IE2,-4606.149821188194
CCNX_IE2,-86.20047289777449
CCNM_IE2,-5801.507070053748
CCOO_IE2,19069.803733173332
CCOX_IE2,318.2235879997543
CCOM_IE2,17507.482880902306
CCXX_IE2,346.2951066504165
CCXM_IE2,0.0
CCMM_IE2,-1335.8572421944418
CNNN_IE2,-26523.12252224541
CNNO_IE2,-24115.524861747806
CNNX_IE2,25.887538455572326
CNNM_IE2,-20503.445099100834
CNOO_IE2,26867.463385404375
CNOX_IE2,7.79656548303501
CNOM_IE2,15484.981315404732
CNXX_IE2,67.12237954871534
CNXM_IE2,0.0
CNMM_IE2,6515.518555846667
COOO_IE2,-19694.247350500555
COOX_IE2,71.44345186254259
COOM_IE2,-5164.072736802958
COXX_IE2,7.784766638287238
COXM_IE2,0.0
COMM_IE2,-4316.520600838782
CXXX_IE2,312.8740829547696
CXXM_IE2,0.0
CXMM_IE2,0.0
CMMM_IE2,12955.34595626837
NNNN_IE2,10869.010372472518
NNNO_IE2,-34754.36669773685
NNNX_IE2,5.952787026029
NNNM_IE2,0.0
NNOO_IE2,18754.065320570786
NNOX_IE2,39.84636308205586
NNOM_IE2,50176.43760914764
NNXX_IE2,111.46645891136632
NNXM_IE2,0.0
NNMM_IE2,-119.49943661048292
NOOO_IE2,-28138.44837947413
NOOX_IE2,-56.96409350681475
NOOM_IE2,-21294.195365179276
NOXX_IE2,-2.0563110222197167
NOXM_IE2,0.0
NOMM_IE2,-2997.3515019403258
NXXX_IE2,12.800052262581971
NXXM_IE2,0.0
NXMM_IE2,0.0
NMMM_IE2,-23076.73369305138
OOOO_IE2,-23819.811657619666
OOOX_IE2,-33.339777937074814
OOOM_IE2,-1806.4402487480459
OOXX_IE2,78.33860478698307
OOXM_IE2,0.0
OOMM_IE2,-624.1345454473021
OXXX_IE2,-70.96818975527435
OXXM_IE2,0.0
OXMM_IE2,0.0
OMMM_IE2,13150.303507962057
XXXX_IE2,196.97739736122503
XXXM_IE2,0.0
XXMM_IE2,0.0
XMMM_IE2,0.0
MMMM_IE2,0.0
SSSS_Tmel,57427.38762686091
SSSC_Tmel,-3394.5429734618074
SSSN_Tmel,44422.82492434888
SSSO_Tmel,-46116.99871985505
SSSX_Tmel,0.0
SSSM_Tmel,-6991.379638204277
SSCC_Tmel,-6246.284541826624
SSCN_Tmel,-5257.584186617039
SSCO_Tmel,-29167.795768508407
SSCX_Tmel,0.0
SSCM_Tmel,-1359.4589966821877
SSNN_Tmel,0.0
SSNO_Tmel,3644.5148478163183
SSNX_Tmel,0.0
SSNM_Tmel,-46406.6915759596
SSOO_Tmel,-25262.49094121857
SSOX_Tmel,0.0
SSOM_Tmel,-70067.43473195612
SSXX_Tmel,0.0
SSXM_Tmel,0.0
SSMM_Tmel,256.4211505842593
SCCC_Tmel,6493.720820626222
SCCN_Tmel,74.39816961653742
SCCO_Tmel,9780.935985856548
SCCX_Tmel,0.0
SCCM_Tmel,-6791.212828427772
SCNN_Tmel,-4202.291570115187
SCNO_Tmel,-4134.6463440517555
SCNX_Tmel,0.0
SCNM_Tmel,5719.237823615644
SCOO_Tmel,-893.4211834272273
SCOX_Tmel,0.0
SCOM_Tmel,15405.53020337086
SCXX_Tmel,0.0
SCXM_Tmel,0.0
SCMM_Tmel,-1585.1405148874119
SNNN_Tmel,0.0
SNNO_Tmel,7374.937080286362
SNNX_Tmel,0.0
SNNM_Tmel,-2751.524682142249
SNOO_Tmel,12.158158424147587
SNOX_Tmel,0.0
SNOM_Tmel,-3789.560644572521
SNXX_Tmel,0.0
SNXM_Tmel,0.0
SNMM_Tmel,-9807.996712855624
SOOO_Tmel,-7394.03779878146
SOOX_Tmel,0.0
SOOM_Tmel,-21952.712271624943
SOXX_Tmel,0.0
SOXM_Tmel,0.0
SOMM_Tmel,-20983.424469094527
SXXX_Tmel,0.0
SXXM_Tmel,0.0
SXMM_Tmel,0.0
SMMM_Tmel,2861.174744083195
CCCC_Tmel,-2914.0813780287644
CCCN_Tmel,7442.514806822047
CCCO_Tmel,-19271.459478503937
CCCX_Tmel,504.1138660565075
CCCM_Tmel,13265.064723078132
CCNN_Tmel,-7402.019029239529
CCNO_Tmel,-3323.991969521893
CCNX_Tmel,-86.20045151389195
CCNM_Tmel,-5743.997201363756
CCOO_Tmel,19043.345048164865
CCOX_Tmel,318.2233770510329
CCOM_Tmel,17620.688872083527
CCXX_Tmel,346.29530785739325
CCXM_Tmel,0.0
CCMM_Tmel,-693.6085958912865
CNNN_Tmel,-26617.255742581754
CNNO_Tmel,-24722.01553081346
CNNX_Tmel,25.887381499576918
CNNM_Tmel,-20890.7195170678
CNOO_Tmel,27255.983731927532
CNOX_Tmel,7.79651114788885
CNOM_Tmel,15473.840126586616
CNXX_Tmel,67.12256542486193
CNXM_Tmel,0.0
CNMM_Tmel,6541.4757776830365
COOO_Tmel,-19574.72062045568
COOX_Tmel,71.44336581201969
COOM_Tmel,-5674.275124290011
COXX_Tmel,7.784719704711279
COXM_Tmel,0.0
COMM_Tmel,-4369.056582799604
CXXX_Tmel,312.87442662540707
CXXM_Tmel,0.0
CXMM_Tmel,0.0
CMMM_Tmel,12046.246849621162
NNNN_Tmel,-10093.40517845424
NNNO_Tmel,35549.62070407233
NNNX_Tmel,-5.952720653832785
NNNM_Tmel,0.0
NNOO_Tmel,-19153.5404943126
NNOX_Tmel,-39.84637923863056
NNOM_Tmel,60100.25636136866
NNXX_Tmel,-111.46657745597713
NNXM_Tmel,0.0
NNMM_Tmel,-8299.756049737673
NOOO_Tmel,27661.32287714081
NOOX_Tmel,56.9641875783835
NOOM_Tmel,239.28921181537885
NOXX_Tmel,2.0561926672690163
NOXM_Tmel,0.0
NOMM_Tmel,-3410.886604089771
NXXX_Tmel,-12.800055085697466
NXXM_Tmel,0.0
NXMM_Tmel,0.0
NMMM_Tmel,-22362.424335048185
OOOO_Tmel,23709.998502972896
OOOX_Tmel,33.33984061211095
OOOM_Tmel,-3269.752401782859
OOXX_Tmel,-78.33864196813556
OOXM_Tmel,0.0
OOMM_Tmel,-974.5676952933948
OXXX_Tmel,70.96809606810928
OXXM_Tmel,0.0
OXMM_Tmel,0.0
OMMM_Tmel,12994.592480584315
XXXX_Tmel,-196.97725478613916
XXXM_Tmel,0.0
XXMM_Tmel,0.0
